Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_50_873.jpg,0,0.7991379,0,3.070315,108.3596,94.28773,1.368673,35.81137,-0.001004751
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_50_940.jpg,0,0.599506,0,3.100798,108.5113,94.39618,1.362386,35.79486,-0.0008550825
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_51_006.jpg,0,0.399013,0,3.125391,108.6636,94.50501,1.339799,35.7752,-0.0007950272
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_51_073.jpg,-3.00096,0.198949,0,3.133174,108.8674,94.64877,1.25999,35.49168,-0.0001110708
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_51_140.jpg,-5.989231,0,0,3.13202,109.0207,94.75375,1.147683,34.8942,359.9921
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_51_206.jpg,-8.995139,0,0,3.117388,109.175,94.85435,0.9800398,33.92074,359.9087
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_51_272.jpg,-11.99943,0,0,3.104182,109.383,94.97964,0.6752512,32.00998,359.6447
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_51_340.jpg,-11.96532,0,0,3.089271,109.5407,95.06671,0.3961029,30.30191,359.3427
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_51_406.jpg,-8.948024,0,0,3.073684,109.699,95.14988,0.09136362,28.77561,359.0094
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_51_473.jpg,-5.932891,0,0,3.063759,109.9114,95.26041,359.805,27.30936,358.747
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_51_540.jpg,-2.937824,0,0,3.052945,110.0727,95.34491,359.7726,26.63626,358.8089
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_51_606.jpg,0,0,0,3.036339,110.2365,95.42981,359.9104,26.41686,359.0516
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_51_673.jpg,0,0.101208,0,3.020329,110.4545,95.5388,0.03760188,26.37845,359.3046
/Users/markadan/Documents/Robotics/RoboND-Rover-Project-master/my_dataset/IMG/robocam_2017_05_30_18_47_51_740.jpg,0,0.3000419,0,3.015902,110.6177,95.61975,0.1081448,26.3747,359.483
